kind,title,source_record,file_url,local_file,bytes,status
legislation,Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings No 22/3 of 02.05.2023 (in force 30.05.2023) (Official Monitor of the Republic of Moldova No 179-181 Article 520 of 30.05.2023),https://www.bnm.md/en/content/regulation-qualifying-holdings-share-capital-insurance-or-reinsurance-undertakings-no-223,https://www.bnm.md/files/Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings  02_05_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\194__Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings 02_05_2023.pdf,913341,downloaded
legislation,Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings No 22/3 of 02.05.2023 (in force 30.05.2023) (Official Monitor of the Republic of Moldova No 179-181 Article 520 of 30.05.2023),https://www.bnm.md/en/content/regulation-qualifying-holdings-share-capital-insurance-or-reinsurance-undertakings-no-223,https://www.bnm.md/files/Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings  02_05_2023.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\195__Regulation on qualifying holdings in the share capital of insurance or reinsurance undertakings 02_05_2023.docx,130346,downloaded
legislation,Decision on the approval of the financial prudential rules for savings and credit associations No 17/8 of 30 April 2008,https://www.bnm.md/en/content/decision-approval-financial-prudential-rules-savings-and-credit-associations-no-178-30-april,https://www.bnm.md/files/Financial Prudential Rules for SLA No_17-8-2008.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\196__Financial Prudential Rules for SLA No_17-8-2008.pdf,218142,downloaded
legislation,Decision on the approval of the financial prudential rules for savings and credit associations No 17/8 of 30 April 2008,https://www.bnm.md/en/content/decision-approval-financial-prudential-rules-savings-and-credit-associations-no-178-30-april,https://www.bnm.md/files/Financial Prudential Rules for SLA No_17-8-2008.docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\197__Financial Prudential Rules for SLA No_17-8-2008.docx,50694,downloaded
legislation,"Regulation on the approval, registration and notification of the activity of non-bank credit organizations, as well as the requirements regarding the transparency of their ownership structure, approved by the Decision of the Executive Board of the NBM No 99 on 2 May 2025 (in force since 8 June 2025)",https://www.bnm.md/en/content/regulation-approval-registration-and-notification-activity-non-bank-credit-organizations,https://www.bnm.md/files/REg.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\198__REg.pdf,652312,already_downloaded
legislation,"Regulation on the approval, registration and notification of the activity of non-bank credit organizations, as well as the requirements regarding the transparency of their ownership structure, approved by the Decision of the Executive Board of the NBM No 99 on 2 May 2025 (in force since 8 June 2025)",https://www.bnm.md/en/content/regulation-approval-registration-and-notification-activity-non-bank-credit-organizations,https://www.bnm.md/files/DEB_99-02_05_2025_Reg_NBCO (eng).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\199__DEB_99-02_05_2025_Reg_NBCO (eng).docx,81234,downloaded
legislation,Regulation No 280 of 7 november 2024 on the requirements for the prevention and combating of money laundering and terrorism financing in the activity of non-bank financial institutions,https://www.bnm.md/en/content/regulation-no-280-7-november-2024-requirements-prevention-and-combating-money-laundering-and,https://www.bnm.md/files/DECISION No 280 of 7 November 2024 (1).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\200__DECISION No 280 of 7 November 2024 (1).pdf,175306,downloaded
legislation,Regulation No 280 of 7 november 2024 on the requirements for the prevention and combating of money laundering and terrorism financing in the activity of non-bank financial institutions,https://www.bnm.md/en/content/regulation-no-280-7-november-2024-requirements-prevention-and-combating-money-laundering-and,https://www.bnm.md/files/DECISION No 280 of 7 November 2024 (1).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\201__DECISION No 280 of 7 November 2024 (1).docx,97676,downloaded
legislation,"Regulation on the classification of assets by non-bank credit organizations, approved by the Decision of the National Commission for Financial Markets No 60/4/2019",https://www.bnm.md/en/content/regulation-classification-assets-non-bank-credit-organizations-approved-decision-national,https://www.bnm.md/files/Reg_clasif_active_OCN_60_4 (en).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\202__Reg_clasif_active_OCN_60_4 (en).pdf,119078,downloaded
legislation,"Regulation on the classification of assets by non-bank credit organizations, approved by the Decision of the National Commission for Financial Markets No 60/4/2019",https://www.bnm.md/en/content/regulation-classification-assets-non-bank-credit-organizations-approved-decision-national,https://www.bnm.md/files/Reg_clasif_active_OCN_60_4 (en).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\203__Reg_clasif_active_OCN_60_4 (en).docx,33254,downloaded
legislation,Decision of the NCFM on capital requirements for non-bank credit organizations No 58/1/2020,https://www.bnm.md/en/content/decision-capital-requirements-non-bank-credit-organizations-no-5812020,https://www.bnm.md/files/Dec_NCFM_capital_OCN_58-1-20 (en).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\204__Dec_NCFM_capital_OCN_58-1-20 (en).pdf,92073,downloaded
legislation,Decision of the NCFM on capital requirements for non-bank credit organizations No 58/1/2020,https://www.bnm.md/en/content/decision-capital-requirements-non-bank-credit-organizations-no-5812020,https://www.bnm.md/files/Dec_NCFM_capital_OCN_58-1-20 (en).docx,C:\Users\harab\Desktop\BNM_site_inventory\source_files\205__Dec_NCFM_capital_OCN_58-1-20 (en).docx,21845,downloaded
report,Annual Report 2024,https://www.bnm.md/en/content/annual-report-2024,https://www.bnm.md/files/Annual_Report_2024.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\206__Annual_Report_2024.pdf,7914608,already_downloaded
report,Annual Report 2023,https://www.bnm.md/en/content/annual-report-2023,https://www.bnm.md/files/Annual_Report_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\207__Annual_Report_2023.pdf,7633292,already_downloaded
report,Annual Report 2022,https://www.bnm.md/en/content/annual-report-2022,https://www.bnm.md/files/Annual Report_2022_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\208__Annual Report_2022_en.pdf,30513112,downloaded
report,Annual Report 2021,https://www.bnm.md/en/content/annual-report-2021,https://www.bnm.md/files/Annual_Report_2021.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\209__Annual_Report_2021.pdf,16565102,already_downloaded
report,Annual Report 2020,https://www.bnm.md/en/content/annual-report-2020,https://www.bnm.md/files/Annual_Report_2020_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\210__Annual_Report_2020_1.pdf,18053488,already_downloaded
report,Annual Report 2019,https://www.bnm.md/en/content/annual-report-2019,https://www.bnm.md/files/Annual_Report_2019_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\211__Annual_Report_2019_1.pdf,15318994,already_downloaded
report,Annual Report 2018,https://www.bnm.md/en/content/annual-report-2018,https://www.bnm.md/files/Annual_Report_2018.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\212__Annual_Report_2018.pdf,13862089,already_downloaded
report,Annual Report 2017,https://www.bnm.md/en/content/annual-report-2017,https://www.bnm.md/files/RA_2017_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\213__RA_2017_en.pdf,7411157,already_downloaded
report,Annual Report 2016,https://www.bnm.md/en/content/annual-report-2016,https://www.bnm.md/files/RA_2016_EN_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\214__RA_2016_EN_1.pdf,5119864,already_downloaded
report,Annual Report 2015,https://www.bnm.md/en/content/raport-anual-2015,https://www.bnm.md/files/RA_2015_eng.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\215__RA_2015_eng.pdf,4237541,already_downloaded
report,Annual Report 2014,https://www.bnm.md/en/content/annual-report-2014,https://www.bnm.md/files/RA_main_eng.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\216__RA_main_eng.pdf,5862918,already_downloaded
report,Annual Report 2013,https://www.bnm.md/en/content/annual-report-2013,https://www.bnm.md/files/ra2013en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\217__ra2013en.pdf,5928062,already_downloaded
report,Annual Report 2012,https://www.bnm.md/en/content/annual-report-2012,https://www.bnm.md/files/ra2012en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\218__ra2012en.pdf,1620160,already_downloaded
report,Annual Report 2011,https://www.bnm.md/en/content/annual-report-2011,https://www.bnm.md/files/ra2011en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\219__ra2011en.pdf,1333977,already_downloaded
report,Annual Report 2010,https://www.bnm.md/en/content/annual-report-2010,https://www.bnm.md/files/ra2010en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\220__ra2010en.pdf,1047366,already_downloaded
report,Annual Report 2009,https://www.bnm.md/en/content/annual-report-2009,https://www.bnm.md/files/ra2009en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\221__ra2009en.pdf,1067549,already_downloaded
report,Annual Report 2008,https://www.bnm.md/en/content/annual-report-2008,https://www.bnm.md/files/ra2008en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\222__ra2008en.pdf,1036148,already_downloaded
report,Annual Report 2007,https://www.bnm.md/en/content/annual-report-2007-0,https://www.bnm.md/files/ra2007en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\223__ra2007en.pdf,1430619,already_downloaded
report,Annual Report 2006,https://www.bnm.md/en/content/annual-report-2006,https://www.bnm.md/files/ra2006en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\224__ra2006en.pdf,2563817,already_downloaded
report,Annual Report 2005,https://www.bnm.md/en/content/annual-report-2005,https://www.bnm.md/files/ra2005en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\225__ra2005en.pdf,2966757,already_downloaded
report,Annual Report 2004,https://www.bnm.md/en/content/annual-report-2004,https://www.bnm.md/files/ra2004en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\226__ra2004en.pdf,2377837,already_downloaded
report,Annual Report 2003,https://www.bnm.md/en/content/annual-report-2003,https://www.bnm.md/files/ra2003_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\227__ra2003_en.pdf,2355975,already_downloaded
report,Annual Report 2002,https://www.bnm.md/en/content/annual-report-2002,https://www.bnm.md/files/ra2002_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\228__ra2002_en.pdf,1998073,already_downloaded
report,Annual Report 2001,https://www.bnm.md/en/content/annual-report-2001,https://www.bnm.md/files/ra2001_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\229__ra2001_en.pdf,2206717,already_downloaded
report,Annual Report 2000,https://www.bnm.md/en/content/annual-report-2000,https://www.bnm.md/files/ra2000_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\230__ra2000_en.pdf,585032,already_downloaded
report,"Inflation Report, February 2026",https://www.bnm.md/en/content/inflation-report-february-2026,https://www.bnm.md/files/Inflation_report_february_2026.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\231__Inflation_report_february_2026.pdf,7102241,already_downloaded
report,"Inflation Report, February 2026",https://www.bnm.md/en/content/inflation-report-february-2026,https://www.bnm.md/files/Prezentare_RI_februarie_2026.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\232__Prezentare_RI_februarie_2026.pdf,3024481,already_downloaded
report,"Inflation Report, November 2025",https://www.bnm.md/en/content/inflation-report-november-2025,https://www.bnm.md/files/Inflation_Report_November_2025 (1).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\233__Inflation_Report_November_2025 (1).pdf,5343231,downloaded
report,"Inflation Report no. 3, 2025",https://www.bnm.md/en/content/inflation-report-no-3-2025,https://www.bnm.md/files/Inflation_Report_August_2025_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\234__Inflation_Report_August_2025_ISBN.pdf,3628084,already_downloaded
report,"Inflation Report no. 3, 2025",https://www.bnm.md/en/content/inflation-report-no-3-2025,https://www.bnm.md/files/Prezentare_RI_august_2025_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\235__Prezentare_RI_august_2025_1.pdf,1523008,already_downloaded
report,"Inflation Report no. 2, 2025",https://www.bnm.md/en/content/inflation-report-no-2-2025,https://www.bnm.md/files/Inflation_Report_May_2025_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\236__Inflation_Report_May_2025_ISBN.pdf,4536834,already_downloaded
report,"Inflation Report no. 2, 2025",https://www.bnm.md/en/content/inflation-report-no-2-2025,https://www.bnm.md/files/Prezentare_RI_mai_2025.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\237__Prezentare_RI_mai_2025.pdf,4121706,already_downloaded
report,"Inflation Report no. 1, 2025",https://www.bnm.md/en/content/inflation-report-no-1-2025,https://www.bnm.md/files/Inflation_Report_February_2025_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\238__Inflation_Report_February_2025_ISBN.pdf,2457070,already_downloaded
report,"Inflation Report no. 1, 2025",https://www.bnm.md/en/content/inflation-report-no-1-2025,https://www.bnm.md/files/Prezentare_RI_februarie_2025.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\239__Prezentare_RI_februarie_2025.pdf,4059365,already_downloaded
report,"Inflation Report no. 4, 2024",https://www.bnm.md/en/content/inflation-report-no-4-2024,https://www.bnm.md/files/Inflation_Report_November_2024_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\240__Inflation_Report_November_2024_ISBN.pdf,4734737,already_downloaded
report,"Inflation Report no. 3, 2024",https://www.bnm.md/en/content/inflation-report-no-3-2024,https://www.bnm.md/files/Inflation_Report_August_2024_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\241__Inflation_Report_August_2024_ISBN.pdf,2532409,already_downloaded
report,"Inflation Report no. 2, 2024",https://www.bnm.md/en/content/inflation-report-no-2-2024,https://www.bnm.md/files/Inflation_Report_May_2024_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\242__Inflation_Report_May_2024_ISBN.pdf,12427920,already_downloaded
report,"Inflation Report no. 1, 2024",https://www.bnm.md/en/content/inflation-report-no-1-2024,https://www.bnm.md/files/Inflation_Report_February_2024_ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\243__Inflation_Report_February_2024_ISBN.pdf,10596902,already_downloaded
report,"Inflation Report no. 4, 2023",https://www.bnm.md/en/content/inflation-report-no-4-2023,https://www.bnm.md/files/Inflation_Report_November_2023_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\244__Inflation_Report_November_2023_1.pdf,10617225,already_downloaded
report,"Inflation Report no. 3, 2023",https://www.bnm.md/en/content/inflation-report-no-3-2023,https://www.bnm.md/files/Inflation_Report_August_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\245__Inflation_Report_August_2023.pdf,11483897,already_downloaded
report,"Inflation Report no. 2, 2023",https://www.bnm.md/en/content/inflation-report-no-2-2023,https://www.bnm.md/files/Inflation_Report_May_2023.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\246__Inflation_Report_May_2023.pdf,14302274,already_downloaded
report,"Inflation Report no. 1, 2023",https://www.bnm.md/en/content/inflation-report-no-1-2023,https://www.bnm.md/files/IR_February_2023 (1).pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\247__IR_February_2023 (1).pdf,4437744,downloaded
report,"Inflation Report no. 4, 2022",https://www.bnm.md/en/content/inflation-report-no-4-november-2022,https://www.bnm.md/files/Inflation_Report_November_2022.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\248__Inflation_Report_November_2022.pdf,8179649,already_downloaded
report,"Inflation Report no. 3, 2022",https://www.bnm.md/en/content/video-presentation-inflation-report-no-3-august-2022,https://www.bnm.md/files/Inflation_Report_August_2022.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\249__Inflation_Report_August_2022.pdf,7818234,already_downloaded
report,"Inflation Report no. 2, 2022",https://www.bnm.md/en/content/inflation-report-nr-2-may-2022,https://www.bnm.md/files/IR_May_2022.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\250__IR_May_2022.pdf,7310901,already_downloaded
report,"Inflation Report no. 1, 2022",https://www.bnm.md/en/content/inflation-report-no-1-february-2022,https://www.bnm.md/files/IR_1_February_2022.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\251__IR_1_February_2022.pdf,5120062,already_downloaded
report,"Inflation Report no. 4, 2021",https://www.bnm.md/en/content/inflation-report-no-4-2021-has-been-published,https://www.bnm.md/files/IR_4_November_2021.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\252__IR_4_November_2021.pdf,5396916,already_downloaded
report,"Inflation Report no. 4, 2021",https://www.bnm.md/en/content/inflation-report-no-4-2021-has-been-published,https://www.bnm.md/files/RI_4_2021.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\253__RI_4_2021.pdf,5445945,already_downloaded
report,"Inflation Report no. 3, 2021",https://www.bnm.md/en/content/inflation-report-no3-august-2021,https://www.bnm.md/files/Inflation_Report_3_2021_2.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\254__Inflation_Report_3_2021_2.pdf,5309821,already_downloaded
report,"Inflation Report no. 3, 2021",https://www.bnm.md/en/content/inflation-report-no3-august-2021,https://www.bnm.md/files/Raport asupra inflatiei nr 3 6 august 2021- final.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\255__Raport asupra inflatiei nr 3 6 august 2021- final.pdf,3342209,downloaded
report,"Inflation Report no. 2, 2021",https://www.bnm.md/en/content/nbm-published-inflation-report-no2,https://www.bnm.md/files/IR_2_May_2021.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\256__IR_2_May_2021.pdf,7881192,already_downloaded
report,"Inflation Report no. 1, 2021",https://www.bnm.md/en/content/inflation-report-no1-february-2021,https://www.bnm.md/files/IR_1_February_2021.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\257__IR_1_February_2021.pdf,5830259,already_downloaded
report,"Inflation Report no. 4, 2020",https://www.bnm.md/en/content/inflation-report-no-4-2020,https://www.bnm.md/files/RI_4_noiembrie_2020_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\258__RI_4_noiembrie_2020_1.pdf,6987571,already_downloaded
report,"Inflation Report no. 3, 2020",https://www.bnm.md/en/content/inflation-report-no3-august-2020,https://www.bnm.md/files/RI_3_august_2020.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\259__RI_3_august_2020.pdf,6949510,already_downloaded
report,"Inflation Report no. 2, 2020",https://www.bnm.md/en/content/inflation-report-no2-may-2020,https://www.bnm.md/files/IR_2_May_2020.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\260__IR_2_May_2020.pdf,4708272,already_downloaded
report,"Inflation Report no. 1, 2020",https://www.bnm.md/en/content/inflation-report-no1-february-2020,https://www.bnm.md/files/IR_1_February_2020_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\261__IR_1_February_2020_1.pdf,4859165,already_downloaded
report,"Inflation Report no. 4, 2019",https://www.bnm.md/en/content/inflation-report-no4-november-2019,https://www.bnm.md/files/IR_4_November_2019.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\262__IR_4_November_2019.pdf,6623452,already_downloaded
report,"Inflation Report no. 3, 2019",https://www.bnm.md/en/content/inflation-report-no3-august-2019,https://www.bnm.md/files/IR_3_August_2019.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\263__IR_3_August_2019.pdf,6565648,already_downloaded
report,"Inflation Report no. 2, 2019",https://www.bnm.md/en/content/inflation-report-no2-may-2019,https://www.bnm.md/files/RI_2_May_2019_.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\264__RI_2_May_2019_.pdf,6721729,already_downloaded
report,"Inflation Report no. 2, 2019",https://www.bnm.md/en/content/inflation-report-no2-may-2019,https://www.bnm.md/files/Prezentare_BNM_16_MAI_2019.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\265__Prezentare_BNM_16_MAI_2019.pdf,2421805,already_downloaded
report,"Inflation Report no. 1, 2019",https://www.bnm.md/en/content/inflation-report-no1-february-2019,https://www.bnm.md/files/IR_1_2019.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\266__IR_1_2019.pdf,7026870,already_downloaded
report,"Inflation Report no. 1, 2019",https://www.bnm.md/en/content/inflation-report-no1-february-2019,https://www.bnm.md/files/Prezentare_BNM_13_FEBRUARIE_2019_.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\267__Prezentare_BNM_13_FEBRUARIE_2019_.pdf,2195925,already_downloaded
report,"Inflation Report no. 4, 2018",https://www.bnm.md/en/content/raport-asupra-inflatiei-nr-4-noiembrie-2018,https://www.bnm.md/files/RI_4_2018_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\268__RI_4_2018_en.pdf,6431836,already_downloaded
report,"Inflation Report no. 3, 2018",https://www.bnm.md/en/content/inflation-report-no-3-august-2018,https://www.bnm.md/files/IR_3_2018_en_fin.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\269__IR_3_2018_en_fin.pdf,3812062,already_downloaded
report,"Inflation Report no. 2, 2018",https://www.bnm.md/en/content/inflation-report-no-2-may-2018,https://www.bnm.md/files/RI_2_2018_eng.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\270__RI_2_2018_eng.pdf,4004488,already_downloaded
report,"Inflation Report no. 1, 2018",https://www.bnm.md/en/content/inflation-report-no-1-february-2018,https://www.bnm.md/files/IR_1_February_2018_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\271__IR_1_February_2018_1.pdf,2709790,already_downloaded
report,"Inflation Report no. 4, 2017",https://www.bnm.md/en/content/inflation-report-no-4-2-november-2017,https://www.bnm.md/files/RI_4_2017_EN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\272__RI_4_2017_EN.pdf,2103614,already_downloaded
report,"Inflation Report no. 3, 2017",https://www.bnm.md/en/content/inflation-report-no-3-3-august-2017,https://www.bnm.md/files/ri_3_2017_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\273__ri_3_2017_en.pdf,1873901,already_downloaded
report,"Inflation Report no. 2, 2017",https://www.bnm.md/en/content/raport-asupra-inflatiei-nr-2-4-mai-2017,https://www.bnm.md/files/ri_2_mai_2017_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\274__ri_2_mai_2017_en.pdf,3296214,already_downloaded
report,"Inflation Report no. 1, 2017",https://www.bnm.md/en/content/inflation-report-no-1-february-2017,https://www.bnm.md/files/ri_1_2017_en_ISBN_mod.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\275__ri_1_2017_en_ISBN_mod.pdf,2457257,already_downloaded
report,"Inflation Report no. 4, 2016",https://www.bnm.md/en/content/inflation-report-no-4-october-2016,https://www.bnm.md/files/RI_4_2016_eng_2.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\276__RI_4_2016_eng_2.pdf,2010262,already_downloaded
report,"Inflation Report no. 3, 2016",https://www.bnm.md/en/content/raport-asupra-inflatiei-nr-3-august-2016,https://www.bnm.md/files/RI_3_2016_eng cu ISBN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\277__RI_3_2016_eng cu ISBN.pdf,2208235,downloaded
report,"Inflation Report no. 2, 2016",https://www.bnm.md/en/content/inflation-report-no-2-may-2016,https://www.bnm.md/files/RI_2_2016_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\278__RI_2_2016_en.pdf,2070702,already_downloaded
report,"Inflation Report no. 1, 2016",https://www.bnm.md/en/content/inflation-report-no-4-february-2016,https://www.bnm.md/files/RI_1_2016_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\279__RI_1_2016_en.pdf,4847342,already_downloaded
report,"Inflation Report no. 4, 2015",https://www.bnm.md/en/content/inflation-report-no-4-november-2015,https://www.bnm.md/files/RI_4_2015_en.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\280__RI_4_2015_en.pdf,3737256,already_downloaded
report,"Inflation Report no. 3, 2015",https://www.bnm.md/en/content/inflation-report-no3-august-2015,https://www.bnm.md/files/RI_main_EN_nr3_2015.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\281__RI_main_EN_nr3_2015.pdf,3846895,already_downloaded
report,"Inflation Report no. 2, 2015",https://www.bnm.md/en/content/inflation-report-no2-may-2015,https://www.bnm.md/files/RI_2_2015_EN.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\282__RI_2_2015_EN.pdf,4045867,already_downloaded
report,"Inflation Report no. 1, 2015",https://www.bnm.md/en/content/inflation-report-no1-february-2015,https://www.bnm.md/files/feb_en2015.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\283__feb_en2015.pdf,5144948,already_downloaded
report,"Inflation Report no. 4, 2014",https://www.bnm.md/en/content/inflation-report-no4-november-2014,https://www.bnm.md/files/nov_en2014.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\284__nov_en2014.pdf,4739611,already_downloaded
report,"Inflation Report no. 3, 2014",https://www.bnm.md/en/content/inflation-report-no3-august-2014,https://www.bnm.md/files/aug_en2014.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\285__aug_en2014.pdf,2448077,already_downloaded
report,"Inflation Report no. 2, 2014",https://www.bnm.md/en/content/inflation-report-no2-may-2014,https://www.bnm.md/files/RI_2_2014_EN_1.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\286__RI_2_2014_EN_1.pdf,2976494,already_downloaded
report,"Inflation Report no. 1, 2014",https://www.bnm.md/en/content/inflation-report-no1-february-2014,https://www.bnm.md/files/feb_en2014.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\287__feb_en2014.pdf,870148,already_downloaded
report,"Inflation Report no. 4, 2013",https://www.bnm.md/en/content/inflation-report-no4-november-2013,https://www.bnm.md/files/nov_2013.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\288__nov_2013.pdf,870602,already_downloaded
report,"Inflation Report no. 3, 2013",https://www.bnm.md/en/content/inflation-report-no3-august-2013,https://www.bnm.md/files/aug_2013.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\289__aug_2013.pdf,855336,already_downloaded
report,"Inflation Report no. 2, 2013",https://www.bnm.md/en/content/inflation-report-no2-may-2013,https://www.bnm.md/files/may_2013.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\290__may_2013.pdf,845466,already_downloaded
report,"Inflation Report no. 1, 2013",https://www.bnm.md/en/content/inflation-report-no1-february-2013,https://www.bnm.md/files/feb_2013.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\291__feb_2013.pdf,746434,already_downloaded
report,"Inflation Report no. 4, 2012",https://www.bnm.md/en/content/inflation-report-no4-november-2012,https://www.bnm.md/files/nov_2012.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\292__nov_2012.pdf,922824,already_downloaded
report,"Inflation Report no. 3, 2012",https://www.bnm.md/en/content/inflation-report-no3-august-2012,https://www.bnm.md/files/aug_2012.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\293__aug_2012.pdf,851849,already_downloaded
report,"Inflation Report no. 2, 2012",https://www.bnm.md/en/content/inflation-report-no2-may-2012,https://www.bnm.md/files/may_2012.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\294__may_2012.pdf,881402,already_downloaded
report,"Inflation Report no. 1, 2012",https://www.bnm.md/en/content/inflation-report-no-1-february-2012,https://www.bnm.md/files/feb_2012.pdf,C:\Users\harab\Desktop\BNM_site_inventory\source_files\295__feb_2012.pdf,753961,already_downloaded
